(128, 4, 50)
Tensor("sigmoid/Wx_plus_b/Tensordot:0", shape=(128, 4, 2), dtype=float32)
step 7511, training accuracy -6.47306e-05
step 7521, training accuracy -6.4373e-05
step 7531, training accuracy -6.47306e-05
step 7541, training accuracy -6.47306e-05
step 7551, training accuracy -6.44922e-05
step 7561, training accuracy -6.47306e-05
step 7571, training accuracy -6.47306e-05
step 7581, training accuracy -6.47306e-05
step 7591, training accuracy -6.44922e-05
step 7601, training accuracy -6.47306e-05
step 7611, training accuracy -6.47306e-05
step 7621, training accuracy -6.41346e-05
step 7631, training accuracy -6.47306e-05
step 7641, training accuracy -6.47306e-05
step 7651, training accuracy -6.4373e-05
step 7661, training accuracy -6.47306e-05
step 7671, training accuracy -6.47306e-05
step 7681, training accuracy -6.47306e-05
step 7691, training accuracy -6.47306e-05
step 7701, training accuracy -6.38962e-05
step 7711, training accuracy -6.47306e-05
step 7721, training accuracy -6.46114e-05
step 7731, training accuracy -6.47306e-05
step 7741, training accuracy -6.47306e-05
step 7751, training accuracy -6.47306e-05
step 7761, training accuracy -6.46114e-05
step 7771, training accuracy -6.47306e-05
step 7781, training accuracy -6.46114e-05
step 7791, training accuracy -6.47306e-05
step 7801, training accuracy -6.47306e-05
step 7811, training accuracy -6.47306e-05
step 7821, training accuracy -6.46114e-05
step 7831, training accuracy -6.47306e-05
step 7841, training accuracy -6.47306e-05
step 7851, training accuracy -6.47306e-05
step 7861, training accuracy -6.47306e-05
step 7871, training accuracy -6.47306e-05
step 7881, training accuracy -6.47306e-05
step 7891, training accuracy -6.47306e-05
step 7901, training accuracy -6.47306e-05
step 7911, training accuracy -6.47306e-05
step 7921, training accuracy -6.47306e-05
step 7931, training accuracy -6.44922e-05
step 7941, training accuracy -6.47306e-05
step 7951, training accuracy -6.47306e-05
step 7961, training accuracy -6.47306e-05
step 7971, training accuracy -6.46114e-05
step 7981, training accuracy -6.47306e-05
step 7991, training accuracy -6.47306e-05
step 8001, training accuracy -6.35385e-05
step 8011, training accuracy -6.47306e-05
step 8021, training accuracy -6.47306e-05
step 8031, training accuracy -6.46114e-05
step 8041, training accuracy -6.46114e-05
step 8051, training accuracy -6.47306e-05
step 8061, training accuracy -6.47306e-05
step 8071, training accuracy -6.47306e-05
step 8081, training accuracy -6.47306e-05
step 8091, training accuracy -6.44922e-05
step 8101, training accuracy -6.47306e-05
step 8111, training accuracy -6.47306e-05
step 8121, training accuracy -6.47306e-05
step 8131, training accuracy -6.47306e-05
step 8141, training accuracy -6.47306e-05
step 8151, training accuracy -6.47306e-05
step 8161, training accuracy -6.47306e-05
step 8171, training accuracy -6.46114e-05
step 8181, training accuracy -6.47306e-05
step 8191, training accuracy -6.47306e-05
step 8201, training accuracy -6.47306e-05
step 8211, training accuracy -6.47306e-05
step 8221, training accuracy -6.47306e-05
step 8231, training accuracy -6.47306e-05
step 8241, training accuracy -6.47306e-05
step 8251, training accuracy -6.44922e-05
step 8261, training accuracy -6.47306e-05
step 8271, training accuracy -6.47306e-05
step 8281, training accuracy -6.47306e-05
step 8291, training accuracy -6.47306e-05
step 8301, training accuracy -6.46114e-05
step 8311, training accuracy -6.47306e-05
step 8321, training accuracy -6.47306e-05
step 8331, training accuracy -6.46114e-05
step 8341, training accuracy -6.47306e-05
step 8351, training accuracy -6.47306e-05
step 8361, training accuracy -6.47306e-05
step 8371, training accuracy -6.46114e-05
step 8381, training accuracy -6.46114e-05
step 8391, training accuracy -6.47306e-05
step 8401, training accuracy -6.47306e-05
step 8411, training accuracy -6.46114e-05
step 8421, training accuracy -6.47306e-05
step 8431, training accuracy -6.47306e-05
step 8441, training accuracy -6.47306e-05
step 8451, training accuracy -6.47306e-05
step 8461, training accuracy -6.47306e-05
step 8471, training accuracy -6.47306e-05
step 8481, training accuracy -6.47306e-05
step 8491, training accuracy -6.47306e-05
step 8501, training accuracy -6.47306e-05
step 8511, training accuracy -6.47306e-05
step 8521, training accuracy -6.47306e-05
step 8531, training accuracy -6.46114e-05
step 8541, training accuracy -6.47306e-05
step 8551, training accuracy -6.47306e-05
step 8561, training accuracy -6.47306e-05
step 8571, training accuracy -6.46114e-05
step 8581, training accuracy -6.46114e-05
step 8591, training accuracy -6.47306e-05
step 8601, training accuracy -6.44922e-05
step 8611, training accuracy -6.47306e-05
step 8621, training accuracy -6.47306e-05
step 8631, training accuracy -6.47306e-05
step 8641, training accuracy -6.47306e-05
step 8651, training accuracy -6.46114e-05
step 8661, training accuracy -6.46114e-05
step 8671, training accuracy -6.44922e-05
step 8681, training accuracy -6.47306e-05
step 8691, training accuracy -6.47306e-05
step 8701, training accuracy -6.47306e-05
step 8711, training accuracy -6.47306e-05
step 8721, training accuracy -6.47306e-05
step 8731, training accuracy -6.47306e-05
step 8741, training accuracy -6.47306e-05
step 8751, training accuracy -6.47306e-05
step 8761, training accuracy -6.46114e-05
step 8771, training accuracy -6.47306e-05
step 8781, training accuracy -6.47306e-05
step 8791, training accuracy -6.47306e-05
step 8801, training accuracy -6.47306e-05
step 8811, training accuracy -6.47306e-05
step 8821, training accuracy -6.46114e-05
step 8831, training accuracy -6.46114e-05
step 8841, training accuracy -6.47306e-05
step 8851, training accuracy -6.47306e-05
step 8861, training accuracy -6.47306e-05
step 8871, training accuracy -6.47306e-05
step 8881, training accuracy -6.47306e-05
step 8891, training accuracy -6.47306e-05
step 8901, training accuracy -6.47306e-05
step 8911, training accuracy -6.47306e-05
step 8921, training accuracy -6.47306e-05
step 8931, training accuracy -6.47306e-05
step 8941, training accuracy -6.47306e-05
step 8951, training accuracy -6.47306e-05
step 8961, training accuracy -6.46114e-05
step 8971, training accuracy -6.47306e-05
step 8981, training accuracy -6.47306e-05
step 8991, training accuracy -6.47306e-05
step 9001, training accuracy -6.47306e-05
step 9011, training accuracy -6.47306e-05
step 9021, training accuracy -6.47306e-05
step 9031, training accuracy -6.47306e-05
step 9041, training accuracy -6.47306e-05
step 9051, training accuracy -6.47306e-05
step 9061, training accuracy -6.46114e-05
step 9071, training accuracy -6.47306e-05
step 9081, training accuracy -6.47306e-05
step 9091, training accuracy -6.47306e-05
step 9101, training accuracy -6.47306e-05
step 9111, training accuracy -6.47306e-05
step 9121, training accuracy -6.46114e-05
step 9131, training accuracy -6.47306e-05
step 9141, training accuracy -6.47306e-05
step 9151, training accuracy -6.47306e-05
step 9161, training accuracy -6.46114e-05
step 9171, training accuracy -6.47306e-05
step 9181, training accuracy -6.47306e-05
step 9191, training accuracy -6.47306e-05
step 9201, training accuracy -6.47306e-05
step 9211, training accuracy -6.46114e-05
step 9221, training accuracy -6.46114e-05
step 9231, training accuracy -6.47306e-05
step 9241, training accuracy -6.47306e-05
step 9251, training accuracy -6.47306e-05
step 9261, training accuracy -6.47306e-05
step 9271, training accuracy -6.47306e-05
step 9281, training accuracy -6.46114e-05
step 9291, training accuracy -6.47306e-05
step 9301, training accuracy -6.47306e-05
step 9311, training accuracy -6.46114e-05
step 9321, training accuracy -6.40154e-05
step 9331, training accuracy -6.47306e-05
step 9341, training accuracy -6.47306e-05
step 9351, training accuracy -6.46114e-05
step 9361, training accuracy -6.41346e-05
step 9371, training accuracy -6.47306e-05
step 9381, training accuracy -6.46114e-05
step 9391, training accuracy -6.47306e-05
step 9401, training accuracy -6.47306e-05
step 9411, training accuracy -6.47306e-05
step 9421, training accuracy -6.46114e-05
step 9431, training accuracy -6.46114e-05
step 9441, training accuracy -6.47306e-05
step 9451, training accuracy -6.47306e-05
step 9461, training accuracy -6.47306e-05
step 9471, training accuracy -6.47306e-05
step 9481, training accuracy -6.47306e-05
step 9491, training accuracy -6.47306e-05
step 9501, training accuracy -6.47306e-05
step 9511, training accuracy -6.47306e-05
step 9521, training accuracy -6.47306e-05
step 9531, training accuracy -6.47306e-05
step 9541, training accuracy -6.46114e-05
step 9551, training accuracy -6.47306e-05
step 9561, training accuracy -6.47306e-05
step 9571, training accuracy -6.38962e-05
step 9581, training accuracy -6.47306e-05
step 9591, training accuracy -6.47306e-05
step 9601, training accuracy -6.47306e-05
step 9611, training accuracy -6.47306e-05
step 9621, training accuracy -6.47306e-05
step 9631, training accuracy -6.47306e-05
step 9641, training accuracy -6.47306e-05
step 9651, training accuracy -6.47306e-05
step 9661, training accuracy -6.47306e-05
step 9671, training accuracy -6.3777e-05
step 9681, training accuracy -6.47306e-05
step 9691, training accuracy -6.47306e-05
step 9701, training accuracy -6.47306e-05
step 9711, training accuracy -6.46114e-05
step 9721, training accuracy -6.47306e-05
step 9731, training accuracy -6.47306e-05
step 9741, training accuracy -6.47306e-05
step 9751, training accuracy -6.47306e-05
step 9761, training accuracy -6.46114e-05
step 9771, training accuracy -6.47306e-05
step 9781, training accuracy -6.47306e-05
step 9791, training accuracy -6.47306e-05
step 9801, training accuracy -6.46114e-05
step 9811, training accuracy -6.47306e-05
step 9821, training accuracy -6.47306e-05
step 9831, training accuracy -6.47306e-05
step 9841, training accuracy -6.44922e-05
step 9851, training accuracy -6.41346e-05
step 9861, training accuracy -6.47306e-05
step 9871, training accuracy -6.44922e-05
step 9881, training accuracy -6.47306e-05
step 9891, training accuracy -6.47306e-05
step 9901, training accuracy -6.47306e-05
step 9911, training accuracy -6.47306e-05
step 9921, training accuracy -6.47306e-05
step 9931, training accuracy -6.47306e-05
step 9941, training accuracy -6.47306e-05
step 9951, training accuracy -6.46114e-05
step 9961, training accuracy -6.47306e-05
step 9971, training accuracy -6.46114e-05
step 9981, training accuracy -6.47306e-05
step 9991, training accuracy -6.47306e-05
step 10001, training accuracy -6.47306e-05
step 10011, training accuracy -6.47306e-05
step 10021, training accuracy -6.3777e-05
step 10031, training accuracy -6.47306e-05
step 10041, training accuracy -6.47306e-05
step 10051, training accuracy -6.47306e-05
step 10061, training accuracy -6.46114e-05
step 10071, training accuracy -6.47306e-05
step 10081, training accuracy -6.46114e-05
step 10091, training accuracy -6.47306e-05
step 10101, training accuracy -6.47306e-05
step 10111, training accuracy -6.47306e-05
step 10121, training accuracy -6.47306e-05
step 10131, training accuracy -6.47306e-05
step 10141, training accuracy -6.47306e-05
step 10151, training accuracy -6.47306e-05
step 10161, training accuracy -6.41346e-05
step 10171, training accuracy -6.47306e-05
step 10181, training accuracy -6.47306e-05
step 10191, training accuracy -6.44922e-05
step 10201, training accuracy -6.47306e-05
step 10211, training accuracy -6.47306e-05
step 10221, training accuracy -6.47306e-05
step 10231, training accuracy -6.47306e-05
step 10241, training accuracy -6.47306e-05
step 10251, training accuracy -6.47306e-05
step 10261, training accuracy -6.47306e-05
step 10271, training accuracy -6.47306e-05
step 10281, training accuracy -6.47306e-05
step 10291, training accuracy -6.47306e-05
step 10301, training accuracy -6.46114e-05
step 10311, training accuracy -6.47306e-05
step 10321, training accuracy -6.47306e-05
step 10331, training accuracy -6.47306e-05
step 10341, training accuracy -6.47306e-05
step 10351, training accuracy -6.47306e-05
step 10361, training accuracy -6.46114e-05
step 10371, training accuracy -6.46114e-05
step 10381, training accuracy -6.47306e-05
step 10391, training accuracy -6.47306e-05
step 10401, training accuracy -6.47306e-05
step 10411, training accuracy -6.46114e-05
step 10421, training accuracy -6.47306e-05
step 10431, training accuracy -6.47306e-05
step 10441, training accuracy -6.47306e-05
step 10451, training accuracy -6.47306e-05
step 10461, training accuracy -6.47306e-05
step 10471, training accuracy -6.47306e-05
step 10481, training accuracy -6.47306e-05
step 10491, training accuracy -6.47306e-05
step 10501, training accuracy -6.47306e-05
step 10511, training accuracy -6.47306e-05
step 10521, training accuracy -6.47306e-05
step 10531, training accuracy -6.47306e-05
step 10541, training accuracy -6.47306e-05
step 10551, training accuracy -6.47306e-05
step 10561, training accuracy -6.47306e-05
step 10571, training accuracy -6.47306e-05
step 10581, training accuracy -6.47306e-05
step 10591, training accuracy -6.47306e-05
step 10601, training accuracy -6.46114e-05
step 10611, training accuracy -6.46114e-05
step 10621, training accuracy -6.47306e-05
step 10631, training accuracy -6.47306e-05
step 10641, training accuracy -6.47306e-05
step 10651, training accuracy -6.47306e-05
step 10661, training accuracy -6.47306e-05
step 10671, training accuracy -6.47306e-05
step 10681, training accuracy -6.47306e-05
step 10691, training accuracy -6.47306e-05
step 10701, training accuracy -6.47306e-05
step 10711, training accuracy -6.47306e-05
step 10721, training accuracy -6.46114e-05
step 10731, training accuracy -6.47306e-05
step 10741, training accuracy -6.47306e-05
step 10751, training accuracy -6.47306e-05
step 10761, training accuracy -6.47306e-05
step 10771, training accuracy -6.47306e-05
step 10781, training accuracy -6.47306e-05
step 10791, training accuracy -6.47306e-05
step 10801, training accuracy -6.47306e-05
step 10811, training accuracy -6.47306e-05
step 10821, training accuracy -6.47306e-05
step 10831, training accuracy -6.47306e-05
step 10841, training accuracy -6.47306e-05
step 10851, training accuracy -6.47306e-05
step 10861, training accuracy -6.4373e-05
step 10871, training accuracy -6.47306e-05
step 10881, training accuracy -6.47306e-05
step 10891, training accuracy -6.47306e-05
step 10901, training accuracy -6.47306e-05
step 10911, training accuracy -6.47306e-05
step 10921, training accuracy -6.47306e-05
step 10931, training accuracy -6.46114e-05
step 10941, training accuracy -6.44922e-05
step 10951, training accuracy -6.3777e-05
step 10961, training accuracy -6.47306e-05
step 10971, training accuracy -6.47306e-05
step 10981, training accuracy -6.47306e-05
step 10991, training accuracy -6.47306e-05
step 11001, training accuracy -6.46114e-05
step 11011, training accuracy -6.44922e-05
step 11021, training accuracy -6.42538e-05
step 11031, training accuracy -6.47306e-05
step 11041, training accuracy -6.47306e-05
step 11051, training accuracy -6.47306e-05
step 11061, training accuracy -6.46114e-05
step 11071, training accuracy -6.47306e-05
step 11081, training accuracy -6.47306e-05
step 11091, training accuracy -6.47306e-05
step 11101, training accuracy -6.47306e-05
step 11111, training accuracy -6.47306e-05
step 11121, training accuracy -6.47306e-05
step 11131, training accuracy -6.47306e-05
step 11141, training accuracy -6.46114e-05
step 11151, training accuracy -6.4373e-05
step 11161, training accuracy -6.41346e-05
step 11171, training accuracy -6.47306e-05
step 11181, training accuracy -6.47306e-05
step 11191, training accuracy -6.47306e-05
step 11201, training accuracy -6.47306e-05
step 11211, training accuracy -6.47306e-05
step 11221, training accuracy -6.47306e-05
step 11231, training accuracy -6.47306e-05
step 11241, training accuracy -6.47306e-05
step 11251, training accuracy -6.47306e-05
step 11261, training accuracy -6.47306e-05
step 11271, training accuracy -6.47306e-05
step 11281, training accuracy -6.46114e-05
step 11291, training accuracy -6.44922e-05
step 11301, training accuracy -6.47306e-05
step 11311, training accuracy -6.47306e-05
step 11321, training accuracy -6.47306e-05
step 11331, training accuracy -6.47306e-05
step 11341, training accuracy -6.47306e-05
step 11351, training accuracy -6.47306e-05
step 11361, training accuracy -6.47306e-05
step 11371, training accuracy -6.46114e-05
step 11381, training accuracy -6.47306e-05
step 11391, training accuracy -6.47306e-05
step 11401, training accuracy -6.47306e-05
step 11411, training accuracy -6.47306e-05
step 11421, training accuracy -6.47306e-05
step 11431, training accuracy -6.47306e-05
step 11441, training accuracy -6.47306e-05
step 11451, training accuracy -6.47306e-05
step 11461, training accuracy -6.47306e-05
step 11471, training accuracy -6.47306e-05
step 11481, training accuracy -6.47306e-05
step 11491, training accuracy -6.47306e-05
step 11501, training accuracy -6.47306e-05
step 11511, training accuracy -6.47306e-05
step 11521, training accuracy -6.46114e-05
step 11531, training accuracy -6.44922e-05
step 11541, training accuracy -6.47306e-05
step 11551, training accuracy -6.47306e-05
step 11561, training accuracy -6.47306e-05
step 11571, training accuracy -6.47306e-05
step 11581, training accuracy -6.47306e-05
step 11591, training accuracy -6.47306e-05
step 11601, training accuracy -6.47306e-05
step 11611, training accuracy -6.47306e-05
step 11621, training accuracy -6.47306e-05
step 11631, training accuracy -6.47306e-05
step 11641, training accuracy -6.44922e-05
step 11651, training accuracy -6.47306e-05
step 11661, training accuracy -6.47306e-05
step 11671, training accuracy -6.47306e-05
step 11681, training accuracy -6.42538e-05
step 11691, training accuracy -6.47306e-05
step 11701, training accuracy -6.47306e-05
step 11711, training accuracy -6.47306e-05
step 11721, training accuracy -6.47306e-05
step 11731, training accuracy -6.47306e-05
step 11741, training accuracy -6.46114e-05
step 11751, training accuracy -6.47306e-05
step 11761, training accuracy -6.47306e-05
step 11771, training accuracy -6.47306e-05
step 11781, training accuracy -6.47306e-05
step 11791, training accuracy -6.47306e-05
step 11801, training accuracy -6.47306e-05
step 11811, training accuracy -6.47306e-05
step 11821, training accuracy -6.46114e-05
step 11831, training accuracy -6.47306e-05
step 11841, training accuracy -6.47306e-05
step 11851, training accuracy -6.3777e-05
step 11861, training accuracy -6.47306e-05
step 11871, training accuracy -6.47306e-05
step 11881, training accuracy -6.47306e-05
step 11891, training accuracy -6.47306e-05
step 11901, training accuracy -6.47306e-05
step 11911, training accuracy -6.46114e-05
step 11921, training accuracy -6.47306e-05
step 11931, training accuracy -6.47306e-05
step 11941, training accuracy -6.47306e-05
step 11951, training accuracy -6.47306e-05
step 11961, training accuracy -6.47306e-05
step 11971, training accuracy -6.47306e-05
step 11981, training accuracy -6.47306e-05
step 11991, training accuracy -6.47306e-05
step 12001, training accuracy -6.47306e-05
step 12011, training accuracy -6.47306e-05
step 12021, training accuracy -6.47306e-05
step 12031, training accuracy -6.47306e-05
step 12041, training accuracy -6.46114e-05
step 12051, training accuracy -6.47306e-05
step 12061, training accuracy -6.47306e-05
step 12071, training accuracy -6.47306e-05
step 12081, training accuracy -6.47306e-05
step 12091, training accuracy -6.47306e-05
step 12101, training accuracy -6.46114e-05
step 12111, training accuracy -6.47306e-05
step 12121, training accuracy -6.47306e-05
step 12131, training accuracy -6.47306e-05
step 12141, training accuracy -6.47306e-05
step 12151, training accuracy -6.47306e-05
step 12161, training accuracy -6.46114e-05
step 12171, training accuracy -6.47306e-05
step 12181, training accuracy -6.47306e-05
step 12191, training accuracy -6.47306e-05
step 12201, training accuracy -6.47306e-05
step 12211, training accuracy -6.47306e-05
step 12221, training accuracy -6.47306e-05
step 12231, training accuracy -6.47306e-05
step 12241, training accuracy -6.47306e-05
step 12251, training accuracy -6.47306e-05
step 12261, training accuracy -6.47306e-05
step 12271, training accuracy -6.47306e-05
step 12281, training accuracy -6.47306e-05
step 12291, training accuracy -6.47306e-05
step 12301, training accuracy -6.47306e-05
step 12311, training accuracy -6.47306e-05
step 12321, training accuracy -6.47306e-05
step 12331, training accuracy -6.47306e-05
step 12341, training accuracy -6.46114e-05
step 12351, training accuracy -6.47306e-05
step 12361, training accuracy -6.47306e-05
step 12371, training accuracy -6.47306e-05
step 12381, training accuracy -6.47306e-05
step 12391, training accuracy -6.47306e-05
step 12401, training accuracy -6.47306e-05
step 12411, training accuracy -6.47306e-05
step 12421, training accuracy -6.46114e-05
step 12431, training accuracy -6.47306e-05
step 12441, training accuracy -6.47306e-05
step 12451, training accuracy -6.47306e-05
step 12461, training accuracy -6.47306e-05
step 12471, training accuracy -6.47306e-05
step 12481, training accuracy -6.47306e-05
step 12491, training accuracy -6.47306e-05
step 12501, training accuracy -6.46114e-05
step 12511, training accuracy -6.47306e-05
step 12521, training accuracy -6.47306e-05
step 12531, training accuracy -6.47306e-05
step 12541, training accuracy -6.47306e-05
step 12551, training accuracy -6.47306e-05
step 12561, training accuracy -6.47306e-05
step 12571, training accuracy -6.47306e-05
step 12581, training accuracy -6.46114e-05
step 12591, training accuracy -6.46114e-05
step 12601, training accuracy -6.46114e-05
step 12611, training accuracy -6.47306e-05
step 12621, training accuracy -6.47306e-05
step 12631, training accuracy -6.47306e-05
step 12641, training accuracy -6.47306e-05
step 12651, training accuracy -6.46114e-05
step 12661, training accuracy -6.47306e-05
step 12671, training accuracy -6.47306e-05
step 12681, training accuracy -6.47306e-05
step 12691, training accuracy -6.47306e-05
step 12701, training accuracy -6.47306e-05
step 12711, training accuracy -6.47306e-05
step 12721, training accuracy -6.47306e-05
step 12731, training accuracy -6.47306e-05
step 12741, training accuracy -6.47306e-05
step 12751, training accuracy -6.46114e-05
step 12761, training accuracy -6.47306e-05
step 12771, training accuracy -6.47306e-05
step 12781, training accuracy -6.47306e-05
step 12791, training accuracy -6.47306e-05
step 12801, training accuracy -6.47306e-05
step 12811, training accuracy -6.47306e-05
step 12821, training accuracy -6.47306e-05
step 12831, training accuracy -6.47306e-05
step 12841, training accuracy -6.47306e-05
step 12851, training accuracy -6.47306e-05
step 12861, training accuracy -6.47306e-05
step 12871, training accuracy -6.47306e-05
step 12881, training accuracy -6.47306e-05
step 12891, training accuracy -6.47306e-05
step 12901, training accuracy -6.47306e-05
step 12911, training accuracy -6.47306e-05
step 12921, training accuracy -6.47306e-05
step 12931, training accuracy -6.47306e-05
step 12941, training accuracy -6.46114e-05
step 12951, training accuracy -6.46114e-05
step 12961, training accuracy -6.44922e-05
step 12971, training accuracy -6.47306e-05
step 12981, training accuracy -6.47306e-05
step 12991, training accuracy -6.47306e-05
step 13001, training accuracy -6.47306e-05
step 13011, training accuracy -6.47306e-05
step 13021, training accuracy -6.47306e-05
step 13031, training accuracy -6.47306e-05
step 13041, training accuracy -6.47306e-05
step 13051, training accuracy -6.44922e-05
step 13061, training accuracy -6.47306e-05
step 13071, training accuracy -6.47306e-05
step 13081, training accuracy -6.47306e-05
step 13091, training accuracy -6.47306e-05
step 13101, training accuracy -6.47306e-05
step 13111, training accuracy -6.47306e-05
step 13121, training accuracy -6.47306e-05
step 13131, training accuracy -6.47306e-05
step 13141, training accuracy -6.47306e-05
step 13151, training accuracy -6.47306e-05
step 13161, training accuracy -6.46114e-05
step 13171, training accuracy -6.46114e-05
step 13181, training accuracy -6.47306e-05
step 13191, training accuracy -6.47306e-05
step 13201, training accuracy -6.47306e-05
step 13211, training accuracy -6.46114e-05
step 13221, training accuracy -6.46114e-05
step 13231, training accuracy -6.47306e-05
step 13241, training accuracy -6.47306e-05
step 13251, training accuracy -6.47306e-05
step 13261, training accuracy -6.47306e-05
step 13271, training accuracy -6.47306e-05
step 13281, training accuracy -6.47306e-05
step 13291, training accuracy -6.47306e-05
step 13301, training accuracy -6.47306e-05
step 13311, training accuracy -6.47306e-05
step 13321, training accuracy -6.47306e-05
step 13331, training accuracy -6.47306e-05
step 13341, training accuracy -6.47306e-05
step 13351, training accuracy -6.47306e-05
step 13361, training accuracy -6.47306e-05
step 13371, training accuracy -6.47306e-05
step 13381, training accuracy -6.47306e-05
step 13391, training accuracy -6.44922e-05
step 13401, training accuracy -6.46114e-05
step 13411, training accuracy -6.47306e-05
step 13421, training accuracy -6.47306e-05
step 13431, training accuracy -6.47306e-05
step 13441, training accuracy -6.47306e-05
step 13451, training accuracy -6.47306e-05
step 13461, training accuracy -6.47306e-05
step 13471, training accuracy -6.46114e-05
step 13481, training accuracy -6.46114e-05
step 13491, training accuracy -6.47306e-05
step 13501, training accuracy -6.47306e-05
step 13511, training accuracy -6.47306e-05
step 13521, training accuracy -6.47306e-05
step 13531, training accuracy -6.47306e-05
step 13541, training accuracy -6.47306e-05
step 13551, training accuracy -6.46114e-05
step 13561, training accuracy -6.47306e-05
step 13571, training accuracy -6.47306e-05
step 13581, training accuracy -6.47306e-05
step 13591, training accuracy -6.47306e-05
step 13601, training accuracy -6.47306e-05
step 13611, training accuracy -6.47306e-05
step 13621, training accuracy -6.47306e-05
step 13631, training accuracy -6.42538e-05
step 13641, training accuracy -6.47306e-05
step 13651, training accuracy -6.47306e-05
step 13661, training accuracy -6.47306e-05
step 13671, training accuracy -6.47306e-05
step 13681, training accuracy -6.47306e-05
step 13691, training accuracy -6.41346e-05
step 13701, training accuracy -6.47306e-05
step 13711, training accuracy -6.47306e-05
step 13721, training accuracy -6.47306e-05
step 13731, training accuracy -6.47306e-05
step 13741, training accuracy -6.47306e-05
step 13751, training accuracy -6.46114e-05
step 13761, training accuracy -6.46114e-05
step 13771, training accuracy -6.47306e-05
step 13781, training accuracy -6.47306e-05
step 13791, training accuracy -6.47306e-05
step 13801, training accuracy -6.47306e-05
step 13811, training accuracy -6.47306e-05
step 13821, training accuracy -6.47306e-05
step 13831, training accuracy -6.47306e-05
step 13841, training accuracy -6.47306e-05
step 13851, training accuracy -6.47306e-05
step 13861, training accuracy -6.46114e-05
step 13871, training accuracy -6.46114e-05
step 13881, training accuracy -6.47306e-05
step 13891, training accuracy -6.47306e-05
step 13901, training accuracy -6.47306e-05
step 13911, training accuracy -6.47306e-05
step 13921, training accuracy -6.47306e-05
step 13931, training accuracy -6.47306e-05
step 13941, training accuracy -6.47306e-05
step 13951, training accuracy -6.47306e-05
step 13961, training accuracy -6.47306e-05
step 13971, training accuracy -6.47306e-05
step 13981, training accuracy -6.47306e-05
step 13991, training accuracy -6.47306e-05
step 14001, training accuracy -6.47306e-05
step 14011, training accuracy -6.47306e-05
step 14021, training accuracy -6.47306e-05
step 14031, training accuracy -6.47306e-05
step 14041, training accuracy -6.44922e-05
step 14051, training accuracy -6.44922e-05
step 14061, training accuracy -6.41346e-05
step 14071, training accuracy -6.47306e-05
step 14081, training accuracy -6.47306e-05
step 14091, training accuracy -6.47306e-05
step 14101, training accuracy -6.47306e-05
step 14111, training accuracy -6.47306e-05
step 14121, training accuracy -6.47306e-05
step 14131, training accuracy -6.47306e-05
step 14141, training accuracy -6.47306e-05
step 14151, training accuracy -6.46114e-05
step 14161, training accuracy -6.47306e-05
step 14171, training accuracy -6.47306e-05
step 14181, training accuracy -6.47306e-05
step 14191, training accuracy -6.47306e-05
step 14201, training accuracy -6.47306e-05
step 14211, training accuracy -6.47306e-05
step 14221, training accuracy -6.46114e-05
step 14231, training accuracy -6.47306e-05
step 14241, training accuracy -6.47306e-05
step 14251, training accuracy -6.47306e-05
step 14261, training accuracy -6.47306e-05
step 14271, training accuracy -6.47306e-05
step 14281, training accuracy -6.47306e-05
step 14291, training accuracy -6.47306e-05
step 14301, training accuracy -6.47306e-05
step 14311, training accuracy -6.47306e-05
step 14321, training accuracy -6.47306e-05
step 14331, training accuracy -6.47306e-05
step 14341, training accuracy -6.47306e-05
step 14351, training accuracy -6.46114e-05
step 14361, training accuracy -6.47306e-05
step 14371, training accuracy -6.47306e-05
step 14381, training accuracy -6.47306e-05
step 14391, training accuracy -6.47306e-05
step 14401, training accuracy -6.47306e-05
step 14411, training accuracy -6.44922e-05
step 14421, training accuracy -6.47306e-05
step 14431, training accuracy -6.47306e-05
step 14441, training accuracy -6.47306e-05
step 14451, training accuracy -6.47306e-05
step 14461, training accuracy -6.47306e-05
step 14471, training accuracy -6.47306e-05
step 14481, training accuracy -6.47306e-05
step 14491, training accuracy -6.47306e-05
step 14501, training accuracy -6.47306e-05
step 14511, training accuracy -6.47306e-05
step 14521, training accuracy -6.46114e-05
step 14531, training accuracy -6.46114e-05
step 14541, training accuracy -6.47306e-05
step 14551, training accuracy -6.47306e-05
step 14561, training accuracy -6.47306e-05
step 14571, training accuracy -6.47306e-05
step 14581, training accuracy -6.47306e-05
step 14591, training accuracy -6.47306e-05
step 14601, training accuracy -6.47306e-05
step 14611, training accuracy -6.47306e-05
step 14621, training accuracy -6.47306e-05
step 14631, training accuracy -6.47306e-05
step 14641, training accuracy -6.47306e-05
step 14651, training accuracy -6.46114e-05
step 14661, training accuracy -6.47306e-05
step 14671, training accuracy -6.47306e-05
step 14681, training accuracy -6.47306e-05
step 14691, training accuracy -6.47306e-05
step 14701, training accuracy -6.47306e-05
step 14711, training accuracy -6.47306e-05
step 14721, training accuracy -6.47306e-05
step 14731, training accuracy -6.46114e-05
step 14741, training accuracy -6.47306e-05
step 14751, training accuracy -6.47306e-05
step 14761, training accuracy -6.47306e-05
step 14771, training accuracy -6.47306e-05
step 14781, training accuracy -6.47306e-05
step 14791, training accuracy -6.47306e-05
step 14801, training accuracy -6.47306e-05
step 14811, training accuracy -6.47306e-05
step 14821, training accuracy -6.47306e-05
step 14831, training accuracy -6.47306e-05
